snapshot_ts,system_id,n_seen,n_kept,n_reserved,status,note
2026-07-06T13:31:07,meaux,16,16,0,ok,
2026-07-06T13:31:07,chessy,88,74,0,ok,
2026-07-06T13:31:07,serris,69,2,0,ok,
2026-07-06T13:31:07,torcy,224,145,0,ok,
2026-07-06T13:45:37,paris,1000,1000,0,ok,
2026-07-06T13:45:37,meaux,16,16,0,ok,
2026-07-06T13:45:37,chessy,88,74,0,ok,
2026-07-06T13:45:37,serris,69,2,0,ok,
2026-07-06T13:45:37,torcy,224,145,0,ok,
2026-07-06T14:01:19,paris,1000,1000,0,ok,
2026-07-06T14:01:19,meaux,16,16,0,ok,
2026-07-06T14:01:19,chessy,88,74,0,ok,
2026-07-06T14:01:19,serris,69,2,0,ok,
2026-07-06T14:01:19,torcy,224,145,0,ok,
2026-07-06T14:15:40,paris,1000,1000,0,ok,
2026-07-06T14:15:40,meaux,16,16,0,ok,
2026-07-06T14:15:40,chessy,88,74,0,ok,
2026-07-06T14:15:40,serris,69,2,0,ok,
2026-07-06T14:15:40,torcy,224,145,0,ok,
2026-07-06T14:31:12,paris,1000,1000,0,ok,
2026-07-06T14:31:12,meaux,16,16,0,ok,
2026-07-06T14:31:12,chessy,88,74,0,ok,
2026-07-06T14:31:12,serris,69,2,0,ok,
2026-07-06T14:31:12,torcy,224,145,0,ok,
2026-07-06T14:45:36,paris,1000,1000,0,ok,
2026-07-06T14:45:36,meaux,16,16,0,ok,
2026-07-06T14:45:36,chessy,88,74,0,ok,
2026-07-06T14:45:36,serris,69,2,0,ok,
2026-07-06T14:45:36,torcy,224,145,0,ok,
2026-07-06T15:01:18,paris,1000,1000,0,ok,
2026-07-06T15:01:18,meaux,16,16,0,ok,
2026-07-06T15:01:18,chessy,88,74,0,ok,
2026-07-06T15:01:18,serris,69,2,0,ok,
2026-07-06T15:01:18,torcy,224,145,0,ok,
2026-07-06T15:15:38,paris,1000,1000,0,ok,
2026-07-06T15:15:38,meaux,16,16,0,ok,
2026-07-06T15:15:38,chessy,88,74,0,ok,
2026-07-06T15:15:38,serris,69,2,0,ok,
2026-07-06T15:15:38,torcy,224,145,0,ok,
2026-07-06T15:31:10,paris,1000,1000,0,ok,
2026-07-06T15:31:10,meaux,16,16,0,ok,
2026-07-06T15:31:10,chessy,88,74,0,ok,
2026-07-06T15:31:10,serris,69,2,0,ok,
2026-07-06T15:31:10,torcy,224,145,0,ok,
2026-07-06T15:45:34,paris,1000,1000,0,ok,
2026-07-06T15:45:34,meaux,16,16,0,ok,
2026-07-06T15:45:34,chessy,88,74,0,ok,
2026-07-06T15:45:34,serris,69,2,0,ok,
2026-07-06T15:45:34,torcy,224,145,0,ok,
2026-07-06T16:01:13,paris,1000,1000,0,ok,
2026-07-06T16:01:13,meaux,16,16,0,ok,
2026-07-06T16:01:13,chessy,88,74,0,ok,
2026-07-06T16:01:13,serris,69,2,0,ok,
2026-07-06T16:01:13,torcy,224,145,0,ok,
2026-07-06T16:15:35,paris,1000,1000,0,ok,
2026-07-06T16:15:35,meaux,16,16,0,ok,
2026-07-06T16:15:35,chessy,88,74,0,ok,
2026-07-06T16:15:35,serris,69,2,0,ok,
2026-07-06T16:15:35,torcy,224,145,0,ok,
2026-07-06T16:16:40,paris,1000,1000,0,ok,
2026-07-06T16:16:40,meaux,16,16,0,ok,
2026-07-06T16:16:40,chessy,88,74,0,ok,
2026-07-06T16:16:40,serris,69,2,0,ok,
2026-07-06T16:16:40,torcy,224,145,0,ok,
2026-07-06T16:31:11,paris,1000,1000,0,ok,
2026-07-06T16:31:11,meaux,16,16,0,ok,
2026-07-06T16:31:11,chessy,88,74,0,ok,
2026-07-06T16:31:11,serris,69,2,0,ok,
2026-07-06T16:31:11,torcy,224,145,0,ok,
2026-07-06T16:45:34,paris,1000,1000,0,ok,
2026-07-06T16:45:34,meaux,16,16,0,ok,
2026-07-06T16:45:34,chessy,88,74,0,ok,
2026-07-06T16:45:34,serris,69,2,0,ok,
2026-07-06T16:45:34,torcy,224,145,0,ok,
2026-07-06T17:01:15,paris,1000,1000,0,ok,
2026-07-06T17:01:15,meaux,16,16,0,ok,
2026-07-06T17:01:15,chessy,88,74,0,ok,
2026-07-06T17:01:15,serris,69,2,0,ok,
2026-07-06T17:01:15,torcy,224,145,0,ok,
2026-07-06T17:15:34,paris,1000,1000,0,ok,
2026-07-06T17:15:34,meaux,16,16,0,ok,
2026-07-06T17:15:34,chessy,88,74,0,ok,
2026-07-06T17:15:34,serris,69,2,0,ok,
2026-07-06T17:15:34,torcy,224,145,0,ok,
2026-07-06T17:31:07,paris,1000,1000,0,ok,
2026-07-06T17:31:07,meaux,16,16,0,ok,
2026-07-06T17:31:07,chessy,88,74,0,ok,
2026-07-06T17:31:07,serris,69,2,0,ok,
2026-07-06T17:31:07,torcy,224,145,0,ok,
2026-07-06T17:45:34,paris,1000,1000,0,ok,
2026-07-06T17:45:34,meaux,16,16,0,ok,
2026-07-06T17:45:34,chessy,88,74,0,ok,
2026-07-06T17:45:34,serris,69,2,0,ok,
2026-07-06T17:45:34,torcy,224,145,0,ok,
2026-07-06T18:01:14,paris,1000,1000,0,ok,
2026-07-06T18:01:14,meaux,16,16,0,ok,
2026-07-06T18:01:14,chessy,88,74,0,ok,
2026-07-06T18:01:14,serris,69,2,0,ok,
2026-07-06T18:01:14,torcy,224,145,0,ok,
2026-07-06T18:15:35,paris,1000,1000,0,ok,
2026-07-06T18:15:35,meaux,16,16,0,ok,
2026-07-06T18:15:35,chessy,88,74,0,ok,
2026-07-06T18:15:35,serris,69,2,0,ok,
2026-07-06T18:15:35,torcy,224,145,0,ok,
2026-07-06T18:25:28,paris,1000,1000,0,ok,
2026-07-06T18:25:28,meaux,16,16,0,ok,
2026-07-06T18:25:28,chessy,88,74,0,ok,
2026-07-06T18:25:28,serris,69,2,0,ok,
2026-07-06T18:25:28,torcy,224,145,0,ok,
2026-07-06T18:31:11,paris,1000,1000,0,ok,
2026-07-06T18:31:11,meaux,16,16,0,ok,
2026-07-06T18:31:11,chessy,88,74,0,ok,
2026-07-06T18:31:11,serris,69,2,0,ok,
2026-07-06T18:31:11,torcy,224,145,0,ok,
2026-07-06T18:45:33,paris,1000,1000,0,ok,
2026-07-06T18:45:33,meaux,16,16,0,ok,
2026-07-06T18:45:33,chessy,88,74,0,ok,
2026-07-06T18:45:33,serris,69,2,0,ok,
2026-07-06T18:45:33,torcy,224,145,0,ok,
2026-07-06T19:01:14,paris,1000,1000,0,ok,
2026-07-06T19:01:14,meaux,16,16,0,ok,
2026-07-06T19:01:14,chessy,88,74,0,ok,
2026-07-06T19:01:14,serris,69,2,0,ok,
2026-07-06T19:01:14,torcy,224,145,0,ok,
2026-07-06T19:15:39,paris,1000,1000,0,ok,
2026-07-06T19:15:39,meaux,16,16,0,ok,
2026-07-06T19:15:39,chessy,88,74,0,ok,
2026-07-06T19:15:39,serris,69,2,0,ok,
2026-07-06T19:15:39,torcy,224,145,0,ok,
2026-07-06T19:31:06,paris,1000,1000,0,ok,
2026-07-06T19:31:06,meaux,16,16,0,ok,
2026-07-06T19:31:06,chessy,88,74,0,ok,
2026-07-06T19:31:06,serris,69,2,0,ok,
2026-07-06T19:31:06,torcy,224,145,0,ok,
2026-07-06T19:45:32,paris,1000,1000,0,ok,
2026-07-06T19:45:32,meaux,16,16,0,ok,
2026-07-06T19:45:32,chessy,88,74,0,ok,
2026-07-06T19:45:32,serris,69,2,0,ok,
2026-07-06T19:45:32,torcy,224,145,0,ok,
2026-07-06T20:01:14,paris,1000,1000,0,ok,
2026-07-06T20:01:14,meaux,16,16,0,ok,
2026-07-06T20:01:14,chessy,88,74,0,ok,
2026-07-06T20:01:14,serris,69,2,0,ok,
2026-07-06T20:01:14,torcy,224,145,0,ok,
2026-07-06T20:15:53,paris,1000,1000,0,ok,
2026-07-06T20:15:53,meaux,16,16,0,ok,
2026-07-06T20:15:53,chessy,88,74,0,ok,
2026-07-06T20:15:53,serris,69,2,0,ok,
2026-07-06T20:15:53,torcy,224,145,0,ok,
2026-07-06T20:22:23,paris,1000,1000,0,ok,
2026-07-06T20:22:23,meaux,16,16,0,ok,
2026-07-06T20:22:23,chessy,88,74,0,ok,
2026-07-06T20:22:23,serris,69,2,0,ok,
2026-07-06T20:22:23,torcy,224,145,0,ok,
2026-07-06T20:31:12,paris,1000,1000,0,ok,
2026-07-06T20:31:12,meaux,16,16,0,ok,
2026-07-06T20:31:12,chessy,88,74,0,ok,
2026-07-06T20:31:12,serris,69,2,0,ok,
2026-07-06T20:31:12,torcy,224,145,0,ok,
2026-07-06T20:45:36,paris,1000,1000,0,ok,
2026-07-06T20:45:36,meaux,16,16,0,ok,
2026-07-06T20:45:36,chessy,88,74,0,ok,
2026-07-06T20:45:36,serris,69,2,0,ok,
2026-07-06T20:45:36,torcy,224,145,0,ok,
2026-07-06T21:01:15,paris,1000,1000,0,ok,
2026-07-06T21:01:15,meaux,16,16,0,ok,
2026-07-06T21:01:15,chessy,88,74,0,ok,
2026-07-06T21:01:15,serris,69,2,0,ok,
2026-07-06T21:01:15,torcy,224,145,0,ok,
2026-07-06T21:15:39,paris,1000,1000,0,ok,
2026-07-06T21:15:39,meaux,16,16,0,ok,
2026-07-06T21:15:39,chessy,88,74,0,ok,
2026-07-06T21:15:39,serris,69,2,0,ok,
2026-07-06T21:15:39,torcy,224,145,0,ok,
2026-07-06T21:31:04,paris,1000,1000,0,ok,
2026-07-06T21:31:04,meaux,16,16,0,ok,
2026-07-06T21:31:04,chessy,88,74,0,ok,
2026-07-06T21:31:04,serris,69,2,0,ok,
2026-07-06T21:31:04,torcy,224,145,0,ok,
2026-07-06T21:45:35,paris,1000,1000,0,ok,
2026-07-06T21:45:35,meaux,16,16,0,ok,
2026-07-06T21:45:35,chessy,88,74,0,ok,
2026-07-06T21:45:35,serris,69,2,0,ok,
2026-07-06T21:45:35,torcy,224,145,0,ok,
2026-07-06T21:53:50,paris,1000,1000,0,ok,
2026-07-06T21:53:50,meaux,16,16,0,ok,
2026-07-06T21:53:50,chessy,88,74,0,ok,
2026-07-06T21:53:50,serris,69,2,0,ok,
2026-07-06T21:53:50,torcy,224,145,0,ok,
2026-07-06T22:01:18,paris,1000,1000,0,ok,
2026-07-06T22:01:18,meaux,16,16,0,ok,
2026-07-06T22:01:18,chessy,88,74,0,ok,
2026-07-06T22:01:18,serris,69,2,0,ok,
2026-07-06T22:01:18,torcy,224,145,0,ok,
2026-07-06T22:15:38,paris,1000,1000,0,ok,
2026-07-06T22:15:38,meaux,16,16,0,ok,
2026-07-06T22:15:38,chessy,88,74,0,ok,
2026-07-06T22:15:38,serris,69,2,0,ok,
2026-07-06T22:15:38,torcy,224,145,0,ok,
2026-07-06T22:31:08,paris,1000,1000,0,ok,
2026-07-06T22:31:08,meaux,16,16,0,ok,
2026-07-06T22:31:08,chessy,88,74,0,ok,
2026-07-06T22:31:08,serris,69,2,0,ok,
2026-07-06T22:31:08,torcy,224,145,0,ok,
2026-07-06T22:45:36,paris,1000,1000,0,ok,
2026-07-06T22:45:36,meaux,16,16,0,ok,
2026-07-06T22:45:36,chessy,88,74,0,ok,
2026-07-06T22:45:36,serris,69,2,0,ok,
2026-07-06T22:45:36,torcy,224,145,0,ok,
2026-07-06T23:01:15,paris,1000,1000,0,ok,
2026-07-06T23:01:15,meaux,16,16,0,ok,
2026-07-06T23:01:15,chessy,88,74,0,ok,
2026-07-06T23:01:15,serris,69,2,0,ok,
2026-07-06T23:01:15,torcy,224,145,0,ok,
2026-07-06T23:03:09,paris,1000,1000,0,ok,
2026-07-06T23:03:09,meaux,16,16,0,ok,
2026-07-06T23:03:09,chessy,88,74,0,ok,
2026-07-06T23:03:09,serris,69,2,0,ok,
2026-07-06T23:03:09,torcy,224,145,0,ok,
2026-07-06T23:15:35,paris,1000,1000,0,ok,
2026-07-06T23:15:35,meaux,16,16,0,ok,
2026-07-06T23:15:35,chessy,88,74,0,ok,
2026-07-06T23:15:35,serris,69,2,0,ok,
2026-07-06T23:15:35,torcy,224,145,0,ok,
2026-07-06T23:31:05,paris,1000,1000,0,ok,
2026-07-06T23:31:05,meaux,16,16,0,ok,
2026-07-06T23:31:05,chessy,88,74,0,ok,
2026-07-06T23:31:05,serris,69,2,0,ok,
2026-07-06T23:31:05,torcy,224,145,0,ok,
2026-07-06T23:45:32,paris,1000,1000,0,ok,
2026-07-06T23:45:32,meaux,16,16,0,ok,
2026-07-06T23:45:32,chessy,88,74,0,ok,
2026-07-06T23:45:32,serris,69,2,0,ok,
2026-07-06T23:45:32,torcy,224,145,0,ok,
2026-07-07T00:01:15,paris,1000,1000,0,ok,
2026-07-07T00:01:15,meaux,16,16,0,ok,
2026-07-07T00:01:15,chessy,88,74,0,ok,
2026-07-07T00:01:15,serris,69,2,0,ok,
2026-07-07T00:01:15,torcy,224,145,0,ok,
2026-07-07T00:15:33,paris,1000,1000,0,ok,
2026-07-07T00:15:33,meaux,16,16,0,ok,
2026-07-07T00:15:33,chessy,88,74,0,ok,
2026-07-07T00:15:33,serris,69,2,0,ok,
2026-07-07T00:15:33,torcy,224,145,0,ok,
2026-07-07T00:31:04,paris,1000,1000,0,ok,
2026-07-07T00:31:04,meaux,16,16,0,ok,
2026-07-07T00:31:04,chessy,88,74,0,ok,
2026-07-07T00:31:04,serris,69,2,0,ok,
2026-07-07T00:31:04,torcy,224,145,0,ok,
2026-07-07T00:45:35,paris,1000,1000,0,ok,
2026-07-07T00:45:35,meaux,16,16,0,ok,
2026-07-07T00:45:35,chessy,88,74,0,ok,
2026-07-07T00:45:35,serris,69,2,0,ok,
2026-07-07T00:45:35,torcy,224,145,0,ok,
2026-07-07T01:01:13,paris,1000,1000,0,ok,
2026-07-07T01:01:13,meaux,16,16,0,ok,
2026-07-07T01:01:13,chessy,88,74,0,ok,
2026-07-07T01:01:13,serris,69,2,0,ok,
2026-07-07T01:01:13,torcy,224,145,0,ok,
2026-07-07T01:15:25,paris,1000,1000,0,ok,
2026-07-07T01:15:25,meaux,16,16,0,ok,
2026-07-07T01:15:25,chessy,88,74,0,ok,
2026-07-07T01:15:25,serris,69,2,0,ok,
2026-07-07T01:15:25,torcy,224,145,0,ok,
2026-07-07T01:31:04,paris,1000,1000,0,ok,
2026-07-07T01:31:04,meaux,16,16,0,ok,
2026-07-07T01:31:04,chessy,88,74,0,ok,
2026-07-07T01:31:04,serris,69,2,0,ok,
2026-07-07T01:31:04,torcy,224,145,0,ok,
